domain,nameserver,ip,request,response,tc
a4burgerveen-n14.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
a4haaglanden-n14.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
actieleernetwerk.nl,ns3.danego.eu.,195.246.117.117,102,48,tc
actieleernetwerk.nl,ns1.danego.net.,178.18.139.164,102,48,tc
actieleernetwerk.nl,ns2.danego.net.,84.241.130.131,102,48,tc
alleenjijbepaalt.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
arbocatalogusmbo.nl,ns3.combell.net.,83.217.73.172,102,48,tc
arbocatalogusmbo.nl,ns4.combell.net.,86.39.202.67,102,48,tc
beeldenvanderaad.nl,ns3.argewebhosting.nl.,92.63.168.137,102,48,tc
beeldenvanderaad.nl,ns1.argewebhosting.eu.,31.25.98.210,102,48,tc
beeldenvanderaad.nl,ns2.argewebhosting.com.,31.25.98.169,102,48,tc
beheerdetoekomst.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
bezorgdedienders.nl,ns01.hostnet.nl.,195.206.121.13,102,48,
bezorgdedienders.nl,ns02.hostnet.nl.,185.10.11.13,102,48,
campagnetoolkits.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
coldcasekalender.nl,ns11.kpn.net.,213.75.63.33,102,48,
coldcasekalender.nl,ns1.kpn.net.,194.151.228.10,102,48,
communicatierijk.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
cultureelerfgoed.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
cvte-raadpleging.nl,ns2.argewebhosting.com.,31.25.98.169,102,48,tc
cvte-raadpleging.nl,ns1.argewebhosting.eu.,31.25.98.210,102,48,tc
cvte-raadpleging.nl,ns3.argewebhosting.nl.,92.63.168.137,102,48,tc
digitaleoverheid.nl,ns1.thednscompany.com.,185.145.63.233,102,48,tc
digitaleoverheid.nl,ns3.thednscompany.com.,149.210.192.124,102,48,tc
digitaleoverheid.nl,ns2.thednscompany.com.,37.48.115.145,102,48,tc
digitoegankelijk.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
dopingautoriteit.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
dutchcultureusa.com,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
feedfoodtransfer.nl,ns2.w-e-r-k.nl.,31.200.209.176,102,48,tc
feedfoodtransfer.nl,ns1.w-e-r-k.nl.,5.172.40.100,102,48,tc
gddiergezondheid.nl,ns2.dn-s.nl.,141.138.198.56,102,48,tc
gddiergezondheid.nl,ns4.dn-s.nl.,141.255.181.66,102,48,tc
gddiergezondheid.nl,ns1.dn-s.nl.,80.84.224.44,102,48,tc
gddiergezondheid.nl,ns3.dn-s.nl.,52.51.31.18,102,48,tc
gobernadoraruba.com,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
gouverneuraruba.com,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
haaglandenveilig.nl,dns.resolver.domains.,185.109.216.162,102,48,tc
haaglandenveilig.nl,nl.ns.vip.nl.,92.63.173.176,102,48,tc
haaglandenveilig.nl,be.ns.vip.nl.,185.94.228.197,102,48,tc
jetelefoondebaas.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
kansrijkestartnl.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
kenniscentrum-oo.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
leerplatformmirt.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
lievervoordeklas.nl,ns1.zxcs.nl.,185.104.28.19,102,48,tc
lievervoordeklas.nl,ns2.zxcs.nl.,46.101.179.64,102,48,tc
lievervoordeklas.nl,ns3.zxcs.nl.,178.62.208.8,102,48,tc
loketgentherapie.nl,ns1.w-e-r-k.nl.,5.172.40.100,102,48,tc
loketgentherapie.nl,ns2.w-e-r-k.nl.,31.200.209.176,102,48,tc
loketgezondleven.nl,ns2.w-e-r-k.nl.,31.200.209.176,102,48,tc
loketgezondleven.nl,ns1.w-e-r-k.nl.,5.172.40.100,102,48,tc
mijndigitalezaak.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
monitorlandschap.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
omgevingswijzer.org,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
ondernemersplein.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
operatiepositron.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
peppolautoriteit.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
platformnaarwerk.nl,ns3.combell.net.,83.217.73.172,102,48,tc
platformnaarwerk.nl,ns4.combell.net.,86.39.202.67,102,48,tc
quicktelecomscan.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
regelsvoordieren.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
regiosaandegrens.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
rijksapplicaties.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
rijksbeveiliging.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
slotcoordination.nl,ns3.argewebhosting.nl.,92.63.168.137,102,48,tc
slotcoordination.nl,ns2.argewebhosting.com.,31.25.98.169,102,48,tc
slotcoordination.nl,ns1.argewebhosting.eu.,31.25.98.210,102,48,tc
staatsexamensnt2.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
stelselcatalogus.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
toezichtfestival.nl,ns2.dewebmakers.nl.,31.200.209.175,102,48,tc
toezichtfestival.nl,ns1.dewebmakers.nl.,5.172.40.100,102,48,tc
topsectorenergie.nl,ns2.argewebhosting.com.,31.25.98.169,102,48,tc
topsectorenergie.nl,ns1.argewebhosting.eu.,31.25.98.210,102,48,tc
topsectorenergie.nl,ns3.argewebhosting.nl.,92.63.168.137,102,48,tc
tradeandinnovate.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
volwaardig-leven.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
werkelijkeschade.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,48,tc
a58tilburgbreda.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
autoriteitpersoonsgegevens.nl,ns-1775.awsdns-29.co.uk.,205.251.198.239,112,47,tc
autoriteitpersoonsgegevens.nl,ns-1338.awsdns-39.org.,205.251.197.58,112,47,tc
autoriteitpersoonsgegevens.nl,ns-5.awsdns-00.com.,205.251.192.5,112,47,tc
autoriteitpersoonsgegevens.nl,ns-987.awsdns-59.net.,205.251.195.219,112,47,tc
avghelpdeskzorg.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
beschutaandebak.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
boswachtersblog.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
collegesanering.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
cultuursubsidie.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
data-ecosysteem.nl,cbs01.dns.internl.net.,217.149.193.87,101,47,tc
delerarenagenda.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
denkdoeduurzaam.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
directduidelijk.nl,ns1.webhostingserver.nl.,195.211.75.53,101,47,tc
directduidelijk.nl,ns2.webhostingserver.nl.,178.22.60.36,101,47,tc
directduidelijk.nl,ns3.webhostingserver.nl.,139.162.172.251,101,47,tc
dutchrapporteur.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
elevate-climate.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
emancipatienota.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
fitopjouwmanier.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
forensischezorg.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
functieruilrijk.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
gezondheidsraad.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
gobiernodireino.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
gobiernudireino.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
herkomstgezocht.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
hoepakjijdataan.nl,nsauth2.bit.nl.,213.136.12.59,101,47,tc
hoepakjijdataan.nl,nsauth1.bit.nl.,213.136.12.51,101,47,tc
hoepakjijdataan.nl,nsauth3.bit.org.,84.241.129.163,101,47,tc
hogeraadvanadel.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
huiselijkgeweld.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
iedereendoetwat.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
jeugdautoriteit.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
kombijdepolitie.nl,ns1.kpn.net.,194.151.228.10,101,47,
kombijdepolitie.nl,ns11.kpn.net.,213.75.63.33,101,47,
kreekraksluizen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
landbouwakkoord.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
leerportaalienw.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
microfoonbanden.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
mirta2deilvught.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
mobiliteitsbank.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
n3werkzaamheden.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
nationalacademy.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
nationaleiconen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
niderlandy-i-vy.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
nieuwjaarstoost.nl,ns03.2is.nl.,62.221.202.199,101,47,tc
nieuwjaarstoost.nl,ns05.2is.nl.,185.107.227.15,101,47,tc
nieuwjaarstoost.nl,ns04.2is.be.,62.221.197.54,101,47,tc
oesorichtlijnen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
open-gesprekken.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
orandatowatashi.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
podcastdedienst.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
prognosemodelzw.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
raadvoorcultuur.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
rijksinspecties.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
rijksschoonmaak.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
rijkswaterstaat.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
rwsverkeersinfo.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
ssc-ictspecials.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
staatsbosbeheer.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
staatsexamensvo.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
strafrechtketen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
vangbuitenshuis.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
verbeter-direkt.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
vliegtuiggeluid.nl,ns1.w-e-r-k.nl.,5.172.40.100,101,47,tc
vliegtuiggeluid.nl,ns2.w-e-r-k.nl.,31.200.209.176,101,47,tc
wateetnederland.nl,ns2.w-e-r-k.nl.,31.200.209.176,101,47,tc
wateetnederland.nl,ns1.w-e-r-k.nl.,5.172.40.100,101,47,tc
watkanmijhelpen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
weerbaarbestuur.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
werkenbijhetcak.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,47,tc
www.pbt-netwerk.nl,ns3.argewebhosting.nl.,92.63.168.137,101,47,tc
www.pbt-netwerk.nl,ns2.argewebhosting.com.,31.25.98.169,101,47,tc
www.pbt-netwerk.nl,ns1.argewebhosting.eu.,31.25.98.210,101,47,tc
aaninhetdonker.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
aanpakringzuid.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
aanpakstikstof.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
abdleerportaal.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
afvalcirculair.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
allesoversport.nl,ns4.internl.net.,85.119.243.17,100,46,tc
allesoversport.nl,ns3.internl.net.,77.95.248.203,100,46,tc
allesoversport.nl,ns.internlnet.nl.,31.3.105.132,100,46,tc
belandadananda.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
bodemrichtlijn.nl,ns3.xel.nl.,178.63.135.218,100,46,tc
bodemrichtlijn.nl,ns2.xel.nl.,82.94.246.20,100,46,tc
bodemrichtlijn.nl,ns1.xel.nl.,82.94.246.10,100,46,tc
cannabisbureau.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
cbgjaarverslag.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
cyber-magazine.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
datahuiswadden.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
deltaprogramma.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
dictumagazines.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
digikoppeling.com,pdns07.domaincontrol.com.,97.74.111.53,100,46,tc
digikoppeling.com,pdns08.domaincontrol.com.,173.201.79.53,100,46,tc
doemeermettaal.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
emnnetherlands.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
eurlsalmonella.eu,ns2.w-e-r-k.nl.,31.200.209.176,100,46,tc
eurlsalmonella.eu,ns1.w-e-r-k.nl.,5.172.40.100,100,46,tc
europaomdehoek.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
gelijke-kansen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
geluidgegevens.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
goudenpiramide.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
guaranteeforum.eu,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
holandanomundo.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
hulpbijprivacy.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
ikbenhandelaar.nl,nsauth3.introweb.net.,62.165.127.221,100,46,tc
ikbenhandelaar.nl,nsauth2.introweb.nl.,213.136.15.2,100,46,tc
ikbenhandelaar.nl,nsauth1.introweb.nl.,80.65.96.48,100,46,tc
inclusiefwerkt.nl,ns3.combell.net.,83.217.73.172,100,46,tc
inclusiefwerkt.nl,ns4.combell.net.,86.39.202.67,100,46,tc
inspectie-jenv.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
inspectiewerkt.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
kennisplatform.nl,ns2.w-e-r-k.nl.,31.200.209.176,100,46,tc
kennisplatform.nl,ns1.w-e-r-k.nl.,5.172.40.100,100,46,tc
klimaatakkoord.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
komuitjeschuld.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
komveiligthuis.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
koninklijkhuis.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
lchulpmiddelen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
leefbaarometer.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
mijneindexamen.nl,ns3.argewebhosting.nl.,92.63.168.137,100,46,tc
mijneindexamen.nl,ns1.argewebhosting.eu.,31.25.98.210,100,46,tc
mijneindexamen.nl,ns2.argewebhosting.com.,31.25.98.169,100,46,tc
minjenv-events.nl,ns2.dn-s.nl.,141.138.198.56,100,46,tc
minjenv-events.nl,ns1.dn-s.nl.,80.84.224.44,100,46,tc
minjenv-events.nl,ns4.dn-s.nl.,141.255.181.66,100,46,tc
minjenv-events.nl,ns3.dn-s.nl.,52.51.31.18,100,46,tc
nldesignsystem.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
northseaportal.eu,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
nsl-monitoring.nl,ns1.w-e-r-k.nl.,5.172.40.100,100,46,tc
nsl-monitoring.nl,ns2.w-e-r-k.nl.,31.200.209.176,100,46,tc
oecdguidelines.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
onderzoeksraad.nl,ns3.oxilion.net.,213.206.97.203,100,46,tc
onderzoeksraad.nl,ns2.oxilion.nl.,93.186.184.50,100,46,tc
onderzoeksraad.nl,ns1.oxilion.nl.,93.186.179.180,100,46,tc
opendata-award.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
overvaccineren.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
paisesbajosytu.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
paysbasmondial.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
pianoo-congres.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
rechtsbijstand.nl,ns2.masterdns.nl.,185.168.85.12,100,46,tc
rechtsbijstand.nl,ns1.masterdns.nl.,185.168.85.11,100,46,tc
rijkewaddenzee.nl,ns1.yourwebhoster.com.,62.116.159.4,100,46,tc
rijkewaddenzee.nl,ns4.yourwebhoster.nl.,74.208.254.4,100,46,tc
rijkewaddenzee.nl,ns2.yourwebhoster.com.,217.160.113.37,100,46,tc
rijkewaddenzee.nl,ns3.yourwebhoster.nl.,89.146.248.4,100,46,tc
rijksbegroting.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
rijksdienstcn.com,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
rijksfinancien.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
rijkshuisstijl.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
rijksnormering.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
rijksrecherche.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
rwsenvironment.eu,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
samenpresteren.nu,ns3.combell.net.,83.217.73.172,100,46,tc
samenpresteren.nu,ns4.combell.net.,86.39.202.67,100,46,tc
serviceinfoapp.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
svbkindernamen.nl,ns3.argewebhosting.nl.,92.63.168.137,100,46,tc
svbkindernamen.nl,ns1.argewebhosting.eu.,31.25.98.210,100,46,tc
svbkindernamen.nl,ns2.argewebhosting.com.,31.25.98.169,100,46,tc
toetsingonline.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
waterenklimaat.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
weekvanhetgeld.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
werkenbijdesvb.nl,ns1.argewebhosting.eu.,31.25.98.210,100,46,tc
werkenbijdesvb.nl,ns2.argewebhosting.com.,31.25.98.169,100,46,tc
werkenbijdesvb.nl,ns3.argewebhosting.nl.,92.63.168.137,100,46,tc
werkenbijhetom.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
zetookdeknopom.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,46,tc
zuid-west380kv.nl,ns2.netcon.nl.,37.97.212.42,100,46,tc
zuid-west380kv.nl,ns1.netcon.nl.,195.95.244.2,100,46,tc
antennebureau.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
atr-regeldruk.nl,ns5.firstfind.net.,178.128.248.2,99,45,tc
atr-regeldruk.nl,ns3.firstfind.nl.,5.157.86.222,99,45,tc
atr-regeldruk.nl,ns4.firstfind.nl.,5.157.87.222,99,45,tc
autoriteitnvs.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
beterbenutten.nl,ns02.hostnet.nl.,185.10.11.13,99,45,
beterbenutten.nl,ns01.hostnet.nl.,195.206.121.13,99,45,
bodemambities.nl,ns2.w-e-r-k.nl.,31.200.209.176,99,45,tc
bodemambities.nl,ns1.w-e-r-k.nl.,5.172.40.100,99,45,tc
cbgcollegedag.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
checkjebrexit.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
datachallenge.nl,ns-j.dns.versio.nl.,92.63.169.173,99,45,tc
datachallenge.nl,ns-f.dns.versio.be.,195.8.208.8,99,45,tc
datachallenge.nl,ns-w.dns.versio.eu.,92.63.173.27,99,45,tc
deafsluitdijk.nl,ns2.yourdomainprovider.net.,46.101.153.24,99,45,tc
deafsluitdijk.nl,ns3.yourdomainprovider.net.,104.236.29.251,99,45,tc
deafsluitdijk.nl,ns1.yourdomainprovider.net.,213.249.65.53,99,45,tc
derijkscampus.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
digikoppeling.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
donorgegevens.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
donorregister.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
draaiboekpsie.nl,ns2.w-e-r-k.nl.,31.200.209.176,99,45,tc
draaiboekpsie.nl,ns1.w-e-r-k.nl.,5.172.40.100,99,45,tc
dwangindezorg.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
elkeregiotelt.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
examenbladmbo.nl,ns2.argewebhosting.com.,31.25.98.169,99,45,tc
examenbladmbo.nl,ns1.argewebhosting.eu.,31.25.98.210,99,45,tc
examenbladmbo.nl,ns3.argewebhosting.nl.,92.63.168.137,99,45,tc
fiu-nederland.nl,ns11.kpn.net.,213.75.63.33,99,45,
fiu-nederland.nl,ns1.kpn.net.,194.151.228.10,99,45,
gatewayreview.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
gezondeschool.nl,ns2.w-e-r-k.nl.,31.200.209.176,99,45,tc
gezondeschool.nl,ns1.w-e-r-k.nl.,5.172.40.100,99,45,tc
healthcouncil.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
helpdeskwater.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
holandawaanta.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
hollandavesen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
hollands-hout.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
huurcommissie.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
ikpasophetwad.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
immissietoets.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
iob-evaluatie.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
jokesmitprijs.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
jonglereneten.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
kamerindeklas.nl,ns3.argewebhosting.nl.,92.63.168.137,99,45,tc
kamerindeklas.nl,ns2.argewebhosting.com.,31.25.98.169,99,45,tc
kamerindeklas.nl,ns1.argewebhosting.eu.,31.25.98.210,99,45,tc
leeroverzicht.nl,ns2.thednscompany.com.,37.48.115.145,99,45,tc
leeroverzicht.nl,ns1.thednscompany.com.,185.145.63.233,99,45,tc
leeroverzicht.nl,ns3.thednscompany.com.,149.210.192.124,99,45,tc
lekker-op-weg.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
lerenenwerken.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
locatiescan.info,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
mensenrechten.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
mirtoverzicht.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
mirttrajecten.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
naarnederland.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
nationalicons.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
nlinfrankrijk.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
noordzeeloket.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
nunietzwanger.nl,ns2.argewebhosting.com.,31.25.98.169,99,45,tc
nunietzwanger.nl,ns3.argewebhosting.nl.,92.63.168.137,99,45,tc
nunietzwanger.nl,ns1.argewebhosting.eu.,31.25.98.210,99,45,tc
onderwijsraad.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
open-overheid.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
overheidvannu.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
overtoeslagen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
paysbasetvous.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
politieorkest.nl,ns02.hostnet.nl.,185.10.11.13,99,45,
politieorkest.nl,ns01.hostnet.nl.,195.206.121.13,99,45,
postedworkers.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
puntenstelsel.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
rijksacademie.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
rijksoverheid.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
rivmmagazines.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
rwsnatura2000.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
telmeemettaal.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
topcorridors.com,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
vananaarbeter.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
verderkijkers.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
werkenbijdeeu.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
woononderzoek.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,45,tc
www.eurofawc.com,ns2.snel.com.,89.207.130.251,99,45,tc
www.eurofawc.com,ns3.snel.com.,77.72.147.249,99,45,tc
www.eurofawc.com,ns1.snel.com.,89.207.128.251,99,45,tc
www.zwemwater.nl,ns2.araltoict.nl.,141.138.198.56,99,45,tc
www.zwemwater.nl,ns1.araltoict.nl.,80.84.224.44,99,45,tc
www.zwemwater.nl,ns4.araltoict.nl.,141.255.181.66,99,45,tc
